LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	1	J47459	4/12/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	2	J47460	4/12/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	3	J47461	4/12/2017	42.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	4	J47462	4/12/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	5	J47463	4/12/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	6	J47464	4/12/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	7	J47465	4/12/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	8	J47466	4/12/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	9	J47467	4/13/2017	42.00				
1	15TSY32MR	Tratamento Superficial CORONA	38.00	38.00	38.00	0.00	10	J47468	4/13/2017	38.00				
1	15TSY32MR	Tratamento Superficial CORONA	38.00	38.00	38.00	0.00	11	J47470	4/13/2017	38.00				
1	15TSY32MR	Tratamento Superficial CORONA	38.00	38.00	38.00	0.00	12	J47471	4/13/2017	38.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	13	J47472	4/13/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	14	J47473	4/13/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	15	J47474	4/13/2017	42.00				
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	16	J47475	4/13/2017	42.00				
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	17	J47476	4/13/2017	42.00				
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	18	J47477	4/14/2017	42.00				
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	19	J47478	4/14/2017	42.00				
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	20	J47479	4/14/2017	42.00				
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	21	J47480	4/14/2017	42.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	22	J47481	4/14/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	23	J47482	4/14/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	24	J47483	4/14/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	25	J47484	4/14/2017	42.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	26	J47485	4/14/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	27	J47486	4/14/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	28	J47487	4/15/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	29	J47488	4/15/2017	42.00				
1	15TSY32MR	Tratamento Superficial CORONA	38.00	38.00	38.00	0.00	30	J47489	4/15/2017	38.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	31	J47490	4/15/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	32	J47491	4/15/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	33	J47492	4/15/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	34	J47493	4/15/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	35	J47494	4/15/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	36	J47495	4/16/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	37	J47496	4/16/2017	40.00				
1	15TSY32MR	Tratamento Superficial CORONA	38.00	38.00	38.00	0.00	38	J47497	4/16/2017	38.00				
1	15TSY32MR	Tratamento Superficial CORONA	38.00	38.00	38.00	0.00	39	J47498	4/16/2017	38.00				
1	15TSY32MR	Espessura	15.00	15.00	15.00	0.00	1	J47464	4/12/2017	15.00				
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	2	J47465	4/12/2017	15.10				
