LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	1	J56906	11/3/2019	42.00				
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	2	J56907	11/3/2019	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	3	J56908	11/3/2019	40.00	42.00	42.00	40.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	4	J56910	11/3/2019	40.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	5	J56911	11/4/2019	40.00	42.00	42.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	6	J56912	11/4/2019	40.00	42.00	42.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	7	J56913	11/4/2019	42.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	8	J56914	11/4/2019	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	9	J56915	11/4/2019	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	10	J56916	11/4/2019	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	11	J56917	11/4/2019	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	12	J56918	11/4/2019	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	13	J56919	11/4/2019	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	14	J56920	11/4/2019	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	15	J56921	11/5/2019	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	16	J56922	11/5/2019	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	17	J56923	11/5/2019	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	18	J56924	11/5/2019	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Espessura	15.30	15.30	15.30	0.00	1	J56906	11/3/2019	15.30				
1	15TSY32MR	Espessura	15.30	15.30	15.30	0.00	2	J56907	11/3/2019	15.30				
1	15TSY32MR	Espessura	15.70	15.70	15.70	0.00	3	J56908	11/3/2019	15.70				
1	15TSY32MR	Espessura	15.40	15.40	15.40	0.00	4	J56909	11/3/2019	15.40				
1	15TSY32MR	Espessura	15.50	15.50	15.50	0.00	5	J56910	11/3/2019	15.50				
1	15TSY32MR	Espessura	15.80	15.80	15.80	0.00	6	J56911	11/4/2019	15.80				
1	15TSY32MR	Espessura	14.70	14.70	14.70	0.00	7	J56912	11/4/2019	14.70				
1	15TSY32MR	Espessura	14.80	14.80	14.80	0.00	8	J56913	11/4/2019	14.80				
1	15TSY32MR	Espessura	15.30	15.30	15.30	0.00	9	J56914	11/4/2019	15.30				
1	15TSY32MR	Espessura	14.50	14.50	14.50	0.00	10	J56915	11/4/2019	14.50				
