LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5
1	15TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	1	J53593	12/18/2018	38.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	2	J53594	12/18/2018	38.00	40.00	40.00	40.00	38.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	3	J53595	12/18/2018	40.00	40.00	40.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	4	J53596	12/19/2018	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	5	J53597	12/19/2018	40.00	40.00	40.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.80	1.10	6	J53598	12/19/2018	38.00	38.00	38.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.40	0.89	7	J53599	12/19/2018	38.00	38.00	38.00	40.00	38.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	38.00	38.00	0.00	8	J53600	12/19/2018	38.00	38.00	38.00	38.00	38.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.40	0.89	9	J53601	12/19/2018	38.00	38.00	38.00	40.00	38.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.40	0.89	10	J53602	12/19/2018	38.00	38.00	38.00	40.00	38.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.40	0.89	11	J53603	12/19/2018	38.00	38.00	38.00	40.00	38.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	12	J53604	12/19/2018	38.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	13	J53605	12/19/2018	38.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.80	1.10	14	J53606	12/19/2018	38.00	38.00	40.00	40.00	38.00
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	1	J53593	12/18/2018	14.90				
1	15TSY32MR	Espessura	15.20	15.20	15.20	0.00	2	J53594	12/18/2018	15.20				
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	3	J53595	12/18/2018	15.10				
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	4	J53596	12/19/2018	15.10				
1	15TSY32MR	Espessura	15.20	15.20	15.20	0.00	5	J53597	12/19/2018	15.20				
1	15TSY32MR	Espessura	15.30	15.30	15.30	0.00	6	J53598	12/19/2018	15.30				
1	15TSY32MR	Espessura	15.20	15.20	15.20	0.00	7	J53599	12/19/2018	15.20				
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	8	J53600	12/19/2018	15.10				
1	15TSY32MR	Espessura	15.30	15.30	15.30	0.00	9	J53601	12/19/2018	15.30				
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	10	J53602	12/19/2018	15.10				
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	11	J53603	12/19/2018	14.90				
1	15TSY32MR	Espessura	15.00	15.00	15.00	0.00	12	J53604	12/19/2018	15.00				
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	13	J53605	12/19/2018	15.10				
1	15TSY32MR	Espessura	15.00	15.00	15.00	0.00	14	J53606	12/19/2018	15.00				
1	15TSY32MR	Gramatura	13.50	13.50	13.50	0.00	1	J53593	12/18/2018	13.50				
1	15TSY32MR	Gramatura	13.80	13.80	13.80	0.00	2	J53594	12/18/2018	13.80				
