LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5
1	17EP 207/32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	1	J56333	9/12/2019	40.00	40.00	40.00	40.00	40.00
1	17EP 207/32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	2	J56334	9/12/2019	40.00	40.00	40.00	40.00	40.00
1	17EP 207/32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	3	J56335	9/12/2019	40.00	40.00	40.00	40.00	40.00
1	17EP 207/32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	4	J56336	9/12/2019	40.00				
1	17EP 207/32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	5	J56337	9/12/2019	40.00	40.00	40.00	40.00	40.00
1	17EP 207/32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	6	J56338	9/12/2019	40.00	40.00	40.00	40.00	40.00
1	17EP 207/32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	7	J56339	9/13/2019	40.00	40.00	40.00	40.00	40.00
1	17EP 207/32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	8	J56340	9/13/2019	40.00	40.00	40.00	40.00	40.00
1	17EP 207/32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	9	J56341	9/13/2019	40.00	40.00	40.00	40.00	40.00
1	17EP 207/32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	10	J56342	9/13/2019	40.00	40.00	40.00	40.00	40.00
1	17EP 207/32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	11	J56343	9/13/2019	42.00	42.00	42.00	42.00	42.00
1	17EP 207/32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	12	J56344	9/13/2019	42.00	42.00	42.00	42.00	42.00
1	17EP 207/32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	13	J56345	9/13/2019	42.00	42.00	42.00	42.00	42.00
1	17EP 207/32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	14	J56346	9/13/2019	42.00	42.00	42.00	42.00	42.00
1	17EP 207/32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	15	J56347	9/13/2019	42.00	42.00	42.00	42.00	42.00
1	17EP 207/32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	16	J56348	9/13/2019	40.00	40.00	40.00	40.00	40.00
1	17EP 207/32MR	Espessura	17.40	17.40	17.40	0.00	1	J56333	9/12/2019	17.40				
1	17EP 207/32MR	Espessura	17.20	17.20	17.20	0.00	2	J56334	9/12/2019	17.20				
1	17EP 207/32MR	Espessura	17.20	17.20	17.20	0.00	3	J56335	9/12/2019	17.20				
1	17EP 207/32MR	Espessura	17.40	17.40	17.40	0.00	4	J56336	9/12/2019	17.40				
1	17EP 207/32MR	Espessura	17.30	17.30	17.30	0.00	5	J56337	9/12/2019	17.30				
1	17EP 207/32MR	Espessura	17.30	17.30	17.30	0.00	6	J56338	9/12/2019	17.30				
1	17EP 207/32MR	Espessura	17.50	17.50	17.50	0.00	7	J56339	9/13/2019	17.50				
1	17EP 207/32MR	Espessura	17.20	17.20	17.20	0.00	8	J56340	9/13/2019	17.20				
1	17EP 207/32MR	Espessura	17.00	17.00	17.00	0.00	9	J56341	9/13/2019	17.00				
1	17EP 207/32MR	Espessura	17.00	17.00	17.00	0.00	10	J56342	9/13/2019	17.00				
1	17EP 207/32MR	Espessura	16.80	16.80	16.80	0.00	11	J56343	9/13/2019	16.80				
1	17EP 207/32MR	Espessura	17.00	17.00	17.00	0.00	12	J56344	9/13/2019	17.00				
1	17EP 207/32MR	Espessura	16.90	16.90	16.90	0.00	13	J56345	9/13/2019	16.90				
1	17EP 207/32MR	Espessura	17.00	17.00	17.00	0.00	14	J56346	9/13/2019	17.00				
1	17EP 207/32MR	Espessura	17.10	17.10	17.10	0.00	15	J56347	9/13/2019	17.10				
