LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5
1	15TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.40	1.67	1	J47770	5/24/2017	38.00	42.00	40.00	40.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	2	J47771	5/25/2017	40.00	40.00	42.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	3	J47772	5/25/2017	40.00	40.00	40.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	42.00	41.20	1.10	4	J47773	5/25/2017	40.00	42.00	42.00	40.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	5	J47774	5/25/2017	40.00	42.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	6	J47775	5/25/2017	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	7	J47776	5/25/2017	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	44.00	43.20	1.10	8	J47777	5/25/2017	44.00	42.00	44.00	44.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	44.00	43.60	0.89	9	J47778	5/25/2017	44.00	44.00	44.00	44.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	10	J47779	5/25/2017	44.00	44.00	44.00	44.00	44.00
1	15TSY32MR	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	11	J47781	5/25/2017	44.00	44.00	44.00	44.00	44.00
1	15TSY32MR	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	12	J47782	5/26/2017	44.00	44.00	44.00	44.00	44.00
1	15TSY32MR	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	13	J47783	5/26/2017	44.00	44.00	44.00	44.00	44.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	14	J47784	5/26/2017	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	1	J47770	5/24/2017	14.90				
1	15TSY32MR	Espessura	15.20	15.20	15.20	0.00	2	J47771	5/25/2017	15.20				
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	3	J47772	5/25/2017	14.90				
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	4	J47773	5/25/2017	14.90				
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	5	J47775	5/25/2017	15.10				
1	15TSY32MR	Espessura	14.70	14.70	14.70	0.00	6	J47776	5/25/2017	14.70				
1	15TSY32MR	Espessura	15.30	15.30	15.30	0.00	7	J47777	5/25/2017	15.30				
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	8	J47778	5/25/2017	15.10				
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	9	J47779	5/25/2017	14.90				
1	15TSY32MR	Espessura	15.00	15.00	15.00	0.00	10	J47781	5/25/2017	15.00				
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	11	J47782	5/26/2017	14.90				
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	12	J47783	5/26/2017	15.10				
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	13	J47784	5/26/2017	15.10				
1	15TSY32MR	Gramatura	13.50	13.50	13.50	0.00	1	J47770	5/24/2017	13.50				
1	15TSY32MR	Gramatura	13.80	13.80	13.80	0.00	2	J47771	5/25/2017	13.80				
1	15TSY32MR	Gramatura	13.40	13.40	13.40	0.00	3	J47772	5/25/2017	13.40				
1	15TSY32MR	Gramatura	13.50	13.50	13.50	0.00	4	J47773	5/25/2017	13.50				
1	15TSY32MR	Gramatura	13.50	13.50	13.50	0.00	5	J47779	5/25/2017	13.50				
1	15TSY32MR	Gramatura	13.60	13.60	13.60	0.00	6	J47781	5/25/2017	13.60				
1	15TSY32MR	Gramatura	13.50	13.50	13.50	0.00	7	J47782	5/26/2017	13.50				
1	15TSY32MR	Gramatura	13.70	13.70	13.70	0.00	8	J47783	5/26/2017	13.70				
1	15TSY32MR	Rendimento	74.10	74.10	74.10	0.00	1	J47770	5/24/2017	74.10				
1	15TSY32MR	Densidade	0.91	0.91	0.91	0.00	1	J47770	5/24/2017	0.91				
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.26	0.27	0.27	0.01	1	J47770	5/24/2017	0.26	0.27	0.27		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.26	0.29	0.27	0.02	2	J47775	5/25/2017	0.29	0.26	0.26		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.29	0.30	0.29	0.01	3	J47777	5/25/2017	0.29	0.29	0.30		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.27	0.31	0.29	0.02	4	J47779	5/25/2017	0.31	0.27	0.29		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.24	0.27	0.25	0.02	5	J47782	5/26/2017	0.27	0.24	0.25		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.37	0.44	0.40	0.04	1	J47770	5/24/2017	0.38	0.37	0.44		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.36	0.45	0.39	0.05	2	J47775	5/25/2017	0.36	0.37	0.45		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.35	0.44	0.40	0.05	3	J47777	5/25/2017	0.35	0.44	0.41		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.33	0.42	0.38	0.05	4	J47779	5/25/2017	0.42	0.33	0.40		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.32	0.39	0.36	0.04	5	J47782	5/26/2017	0.37	0.39	0.32		
