LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	1	J49548	11/13/2017	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.80	1.10	2	J49549	11/13/2017	42.00	42.00	42.00	44.00	44.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	44.00	42.00	2.00	3	J49550	11/13/2017	40.00	42.00	40.00	44.00	44.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	44.00	41.60	1.67	4	J49551	11/13/2017	40.00	44.00	40.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	44.00	42.40	1.67	5	J49552	11/13/2017	40.00	42.00	42.00	44.00	44.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	44.00	41.60	1.67	6	J49553	11/13/2017	40.00	40.00	42.00	42.00	44.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	7	J49554	11/13/2017	42.00	40.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.40	0.89	8	J49555	11/13/2017	42.00	42.00	44.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	9	J49556	11/13/2017	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.40	0.89	10	J49557	11/14/2017	42.00	42.00	42.00	44.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	44.00	42.00	1.41	11	J49558	11/14/2017	42.00	42.00	40.00	44.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	12	J49559	11/14/2017	40.00	42.00	42.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	13	j49560	11/14/2017	40.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	14	j49561	11/14/2017	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	15	j49562	11/14/2017	40.00	42.00	42.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	16	j49563	11/14/2017	40.00	42.00	42.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	17	j49564	11/14/2017	40.00	42.00	42.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	18	J49565	11/14/2017	40.00	42.00	42.00	40.00	40.00
