LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	1	J50967	4/1/2018	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	2	J50968	4/1/2018	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	3	J50969	4/1/2018	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	4	J50970	4/2/2018	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	5	J50971	4/2/2018	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	6	J50972	4/2/2018	42.00	40.00	40.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	7	J50973	4/2/2018	42.00	42.00	42.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	8	J50974	4/2/2018	42.00	42.00	42.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	9	J50976	4/2/2018	42.00	42.00	42.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	10	J50977	4/2/2018	42.00	42.00	42.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	11	J50978	4/2/2018	40.00	40.00	42.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	12	J50979	4/2/2018	42.00	42.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	13	J50980	4/3/2018	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	14	J50981	4/3/2018	40.00	42.00	40.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	15	J50982	4/3/2018	42.00	40.00	42.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	16	J50983	4/3/2018	42.00	42.00	42.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	17	J50984	4/3/2018	40.00	42.00	42.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	18	J50985	4/3/2018	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	19	J51237	4/26/2018	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	20	J51238	4/26/2018	40.00	40.00	42.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	21	J51239	4/26/2018	42.00	40.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	22	J51240	4/26/2018	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	23	J51241	4/26/2018	42.00	40.00	40.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	24	J51242	4/26/2018	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	25	J51243	4/26/2018	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.80	1.10	26	J51245	4/26/2018	42.00	42.00	44.00	44.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	27	J51246	4/26/2018	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.40	0.89	28	J51247	4/27/2018	44.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	29	J51248	4/27/2018	42.00	42.00	40.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	30	J51249	4/27/2018	40.00	42.00	42.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	31	J51250	4/27/2018	40.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	32	J51251	4/27/2018	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	33	J51252	4/27/2018	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	34	J51253	4/27/2018	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	35	J51254	4/27/2018	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	36	J51255	4/28/2018	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	37	J51256	4/28/2018	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	38	J51257	4/28/2018	42.00	42.00	42.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	39	J51258	4/28/2018	40.00	42.00	42.00	42.00	40.00
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	1	J50967	4/1/2018	14.90				
1	15TSY32MR	Espessura	15.00	15.00	15.00	0.00	2	J50968	4/1/2018	15.00				
1	15TSY32MR	Espessura	15.00	15.00	15.00	0.00	3	J50969	4/1/2018	15.00				
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	4	J50970	4/2/2018	14.90				
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	5	J50971	4/2/2018	14.90				
1	15TSY32MR	Espessura	15.00	15.00	15.00	0.00	6	J50972	4/2/2018	15.00				
1	15TSY32MR	Espessura	14.80	14.80	14.80	0.00	7	J50973	4/2/2018	14.80				
1	15TSY32MR	Espessura	14.80	14.80	14.80	0.00	8	J50974	4/2/2018	14.80				
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	9	J50976	4/2/2018	14.90				
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	10	J50977	4/2/2018	14.90				
1	15TSY32MR	Espessura	15.40	15.40	15.40	0.00	11	J50978	4/2/2018	15.40				
1	15TSY32MR	Espessura	14.80	14.80	14.80	0.00	12	J50979	4/2/2018	14.80				
1	15TSY32MR	Espessura	14.70	14.70	14.70	0.00	13	J50980	4/3/2018	14.70				
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	14	J50981	4/3/2018	14.90				
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	15	J50982	4/3/2018	14.90				
1	15TSY32MR	Espessura	14.80	14.80	14.80	0.00	16	J50983	4/3/2018	14.80				
1	15TSY32MR	Espessura	14.80	14.80	14.80	0.00	17	J50984	4/3/2018	14.80				
1	15TSY32MR	Espessura	14.80	14.80	14.80	0.00	18	J50985	4/3/2018	14.80				
1	15TSY32MR	Espessura	14.20	15.00	14.60	0.22	19	J51237	4/26/2018	14.90	14.90	14.90	14.80	14.80
1	15TSY32MR	Espessura	14.50	15.50	14.96	0.28	20	J51238	4/26/2018	15.30	15.00	15.40	15.50	15.30
1	15TSY32MR	Espessura	13.50	15.60	14.64	0.54	21	J51239	4/26/2018	15.30	15.60	15.50	15.10	15.10
1	15TSY32MR	Espessura	14.50	15.70	15.16	0.30	22	J51240	4/26/2018	14.90	14.90	15.20	15.00	15.50
1	15TSY32MR	Espessura	14.50	15.90	15.09	0.37	23	J51241	4/26/2018	14.50	14.60	14.80	15.30	15.20
1	15TSY32MR	Espessura	14.40	15.70	14.98	0.42	24	J51242	4/26/2018	15.60	15.60	15.70	15.70	15.70
1	15TSY32MR	Espessura	13.90	15.50	14.85	0.48	25	J51243	4/26/2018	14.00	14.20	14.00	13.90	14.30
1	15TSY32MR	Espessura	14.20	15.30	14.87	0.29	26	J51245	4/26/2018	14.20	14.30	14.80	14.90	14.80
1	15TSY32MR	Espessura	14.20	15.50	14.88	0.37	27	J51246	4/26/2018	14.50	14.30	14.60	14.70	14.70
1	15TSY32MR	Espessura	13.70	15.30	14.64	0.37	28	J51247	4/27/2018	14.90	15.30	15.10	14.80	15.10
1	15TSY32MR	Espessura	14.50	15.90	15.10	0.35	29	J51248	4/27/2018	15.00	14.90	15.00	15.00	14.60
1	15TSY32MR	Espessura	14.50	15.60	15.04	0.30	30	J51249	4/27/2018	14.70	14.90	15.10	14.80	14.90
1	15TSY32MR	Espessura	14.30	15.60	15.05	0.40	31	J51250	4/27/2018	15.00	14.80	14.90	14.90	14.70
1	15TSY32MR	Espessura	14.40	15.70	14.90	0.36	32	J51251	4/27/2018	15.00	14.60	14.50	14.80	14.50
1	15TSY32MR	Espessura	14.40	15.50	14.90	0.28	33	J51252	4/27/2018	15.00	14.50	14.60	14.40	14.80
1	15TSY32MR	Espessura	14.50	15.60	14.96	0.31	34	J51253	4/27/2018	15.10	14.70	14.70	14.70	14.80
1	15TSY32MR	Espessura	14.00	15.80	14.91	0.48	35	J51254	4/27/2018	14.30	14.40	14.40	14.00	14.60
1	15TSY32MR	Espessura	14.30	16.00	15.26	0.56	36	J51255	4/28/2018	14.60	14.70	14.30	14.40	14.30
1	15TSY32MR	Espessura	14.50	15.90	15.24	0.45	37	J51256	4/28/2018	15.10	14.60	14.70	14.50	14.50
1	15TSY32MR	Espessura	14.00	16.00	15.18	0.53	38	J51257	4/28/2018	14.00	14.20	15.00	14.90	14.90
1	15TSY32MR	Espessura	14.00	15.90	14.96	0.50	39	J51258	4/28/2018	14.20	14.60	14.00	14.10	14.30
1	15TSY32MR	Gramatura	13.50	13.50	13.50	0.00	1	J50967	4/1/2018	13.50				
1	15TSY32MR	Gramatura	13.60	13.60	13.60	0.00	2	J50968	4/1/2018	13.60				
1	15TSY32MR	Gramatura	13.60	13.60	13.60	0.00	3	J50969	4/1/2018	13.60				
1	15TSY32MR	Gramatura	13.50	13.50	13.50	0.00	4	J50970	4/2/2018	13.50				
1	15TSY32MR	Gramatura	13.50	13.50	13.50	0.00	5	J50971	4/2/2018	13.50				
1	15TSY32MR	Gramatura	13.60	13.60	13.60	0.00	6	J50972	4/2/2018	13.60				
1	15TSY32MR	Gramatura	13.40	13.40	13.40	0.00	7	J50973	4/2/2018	13.40				
1	15TSY32MR	Gramatura	13.50	13.50	13.50	0.00	8	J50974	4/2/2018	13.50				
1	15TSY32MR	Gramatura	13.50	13.50	13.50	0.00	9	J50976	4/2/2018	13.50				
1	15TSY32MR	Gramatura	13.50	13.50	13.50	0.00	10	J50977	4/2/2018	13.50				
1	15TSY32MR	Gramatura	14.00	14.00	14.00	0.00	11	J50978	4/2/2018	14.00				
1	15TSY32MR	Gramatura	13.40	13.40	13.40	0.00	12	J50979	4/2/2018	13.40				
1	15TSY32MR	Gramatura	13.30	13.30	13.30	0.00	13	J50980	4/3/2018	13.30				
1	15TSY32MR	Gramatura	13.50	13.50	13.50	0.00	14	J50981	4/3/2018	13.50				
1	15TSY32MR	Gramatura	13.50	13.50	13.50	0.00	15	J50982	4/3/2018	13.50				
1	15TSY32MR	Gramatura	13.40	13.40	13.40	0.00	16	J50983	4/3/2018	13.40				
1	15TSY32MR	Gramatura	13.40	13.40	13.40	0.00	17	J50984	4/3/2018	13.40				
1	15TSY32MR	Gramatura	13.40	13.40	13.40	0.00	18	J50985	4/3/2018	13.40				
1	15TSY32MR	Gramatura	13.30	13.30	13.30	0.00	19	J51237	4/26/2018	13.30				
1	15TSY32MR	Rendimento	74.10	74.10	74.10	0.00	1	J50967	4/1/2018	74.10				
1	15TSY32MR	Rendimento	75.20	75.20	75.20	0.00	2	J51237	4/26/2018	75.20				
1	15TSY32MR	Densidade	0.91	0.91	0.91	0.00	1	J50967	4/1/2018	0.91				
1	15TSY32MR	Densidade	0.91	0.91	0.91	0.00	2	J51237	4/26/2018	0.91				
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.26	0.28	0.27	0.01	1	J50967	4/1/2018	0.27	0.28	0.26		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.35	0.39	0.36	0.02	2	J50969	4/1/2018	0.39	0.35	0.35		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.25	0.28	0.26	0.02	3	J50972	4/2/2018	0.25	0.26	0.28		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.26	0.33	0.30	0.04	4	J50974	4/2/2018	0.33	0.26	0.31		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.29	0.31	0.30	0.01	5	J50978	4/2/2018	0.29	0.30	0.31		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.27	0.30	0.28	0.02	6	J50980	4/3/2018	0.27	0.28	0.30		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.25	0.27	0.26	0.01	7	J50982	4/3/2018	0.26	0.25	0.27		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.24	0.35	0.29	0.06	8	J51237	4/26/2018	0.35	0.27	0.24		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.25	0.28	0.27	0.02	9	J51238	4/26/2018	0.28	0.27	0.25		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.26	0.33	0.29	0.04	10	J51240	4/26/2018	0.26	0.27	0.33		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.32	0.34	0.33	0.01	11	J51245	4/26/2018	0.34	0.32	0.32		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.31	0.37	0.34	0.03	12	J51246	4/26/2018	0.31	0.33	0.37		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.27	0.28	0.28	0.01	13	J51249	4/27/2018	0.27	0.28	0.28		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.29	0.32	0.30	0.02	14	J51251	4/27/2018	0.29	0.30	0.32		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.30	0.31	0.30	0.01	15	J51253	4/27/2018	0.30	0.30	0.31		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.24	0.28	0.26	0.02	16	J51255	4/28/2018	0.24	0.26	0.28		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.35	0.36	0.35	0.01	1	J50967	4/1/2018	0.35	0.36	0.35		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.33	0.34	0.33	0.01	2	J50969	4/1/2018	0.33	0.33	0.34		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.32	0.34	0.33	0.01	3	J50972	4/2/2018	0.34	0.33	0.32		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.31	0.33	0.32	0.01	4	J50974	4/2/2018	0.31	0.32	0.33		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.36	0.38	0.37	0.01	5	J50978	4/2/2018	0.36	0.38	0.38		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.33	0.38	0.35	0.03	6	J50980	4/3/2018	0.38	0.33	0.35		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.33	0.36	0.35	0.02	7	J50982	4/3/2018	0.33	0.35	0.36		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.40	0.40	0.40	0.00	8	J51237	4/26/2018	0.40	0.40	0.40		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.32	0.43	0.38	0.06	9	J51238	4/26/2018	0.43	0.38	0.32		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.33	0.35	0.34	0.01	10	J51240	4/26/2018	0.35	0.33	0.34		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.40	0.43	0.41	0.02	11	J51245	4/26/2018	0.43	0.40	0.40		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.42	0.43	0.43	0.01	12	J51246	4/26/2018	0.42	0.43	0.43		
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.39	0.40	0.39	0.01	13	J51249	4/27/2018	0.40	0.39	0.39		
