LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	1	J57257	12/4/2019	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	2	J57258	12/4/2019	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	3	J57259	12/4/2019	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	4	J57260	12/4/2019	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	5	J57261	12/5/2019	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	6	J57262	12/5/2019	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	7	J57263	12/5/2019	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	8	J57264	12/5/2019	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	9	J57265	12/5/2019	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	10	J57267	12/5/2019	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	11	J57268	12/5/2019	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	44.00	42.40	1.67	12	J57269	12/5/2019	42.00	42.00	44.00	44.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	13	J57270	12/5/2019	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Espessura	15.00	15.00	15.00	0.00	1	J57257	12/4/2019	15.00				
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	2	J57258	12/4/2019	15.10				
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	3	J57259	12/4/2019	14.90				
1	15TSY32MR	Espessura	15.20	15.20	15.20	0.00	4	J57260	12/4/2019	15.20				
1	15TSY32MR	Espessura	15.00	15.00	15.00	0.00	5	J57261	12/5/2019	15.00				
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	6	J57262	12/5/2019	15.10				
1	15TSY32MR	Espessura	14.90	14.90	14.90	0.00	7	J57263	12/5/2019	14.90				
1	15TSY32MR	Espessura	15.00	15.00	15.00	0.00	8	J57264	12/5/2019	15.00				
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	9	J57265	12/5/2019	15.10				
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	10	J57267	12/5/2019	15.10				
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	11	J57268	12/5/2019	15.10				
1	15TSY32MR	Espessura	15.00	15.00	15.00	0.00	12	J57269	12/5/2019	15.00				
1	15TSY32MR	Espessura	15.20	15.20	15.20	0.00	13	J57270	12/5/2019	15.20				
1	15TSY32MR	Gramatura	13.60	13.60	13.60	0.00	1	J57257	12/4/2019	13.60				
1	15TSY32MR	Gramatura	13.70	13.70	13.70	0.00	2	J57258	12/4/2019	13.70				
