LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	1	J50252	1/22/2018	40.00	42.00	42.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.80	1.10	2	J50253	1/23/2018	42.00	42.00	44.00	44.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	44.00	42.40	1.67	3	J50254	1/23/2018	44.00	44.00	42.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	42.00	41.20	1.79	4	J50255	1/23/2018	42.00	42.00	38.00	42.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	5	J50256	1/23/2018	40.00	40.00	42.00	40.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.00	1.41	6	J50257	1/23/2018	42.00	40.00	40.00	40.00	38.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	7	J50258	1/23/2018	42.00	42.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	8	J50259	1/23/2018	40.00	40.00	40.00	38.00	38.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	9	J50260	1/23/2018	40.00	40.00	42.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	10	J50261	1/24/2018	42.00	40.00	40.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.80	1.10	11	J50262	1/24/2018	38.00	40.00	40.00	38.00	38.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	12	J50263	1/24/2018	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	13	J50264	1/24/2018	40.00	42.00	40.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	14	J50265	1/24/2018	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	15	J50266	1/24/2018	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	16	J50267	1/24/2018	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	17	J50268	1/24/2018	40.00	40.00	42.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	18	J50269	1/24/2018	40.00	40.00	40.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.80	1.10	19	J50270	1/24/2018	38.00	38.00	40.00	40.00	38.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	20	J50271	1/24/2018	40.00	40.00	40.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	21	J50272	1/25/2018	40.00	40.00	42.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	22	J50273	1/25/2018	42.00	40.00	40.00	42.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	23	J50274	1/25/2018	42.00	40.00	42.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	38.00	38.00	0.00	24	J50275	1/25/2018	38.00	38.00	38.00	38.00	38.00
1	15TSY32MR	Tratamento Superficial CORONA	36.00	38.00	37.20	1.10	25	J50276	1/25/2018	36.00	36.00	38.00	38.00	38.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	26	J50277	1/25/2018	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	38.00	38.00	38.00	0.00	27	J50278	1/25/2018	38.00	38.00	38.00	38.00	38.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.80	1.10	28	J50279	1/25/2018	42.00	44.00	42.00	42.00	44.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	29	J50280	1/26/2018	42.00	42.00	40.00	40.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.80	1.10	30	J50281	1/26/2018	42.00	42.00	44.00	44.00	42.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	31	J50282	1/26/2018	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	32	J50283	1/26/2018	40.00	40.00	40.00	40.00	40.00
1	15TSY32MR	Espessura	15.00	15.70	15.34	0.19	1	J50252	1/22/2018	15.70	15.70	15.60	15.30	15.50
1	15TSY32MR	Espessura	14.60	15.70	15.35	0.25	2	J50253	1/23/2018	14.90	15.70	15.40	15.00	14.60
1	15TSY32MR	Espessura	14.70	15.50	15.06	0.23	3	J50254	1/23/2018	15.30	15.30	15.00	15.10	15.50
1	15TSY32MR	Espessura	15.00	15.70	15.35	0.19	4	J50255	1/23/2018	15.50	15.40	15.00	15.10	15.40
1	15TSY32MR	Espessura	14.90	15.60	15.22	0.16	5	J50256	1/23/2018	15.30	15.20	15.20	15.20	15.10
1	15TSY32MR	Espessura	14.90	15.70	15.25	0.24	6	J50257	1/23/2018	15.50	15.70	15.70	15.50	15.10
1	15TSY32MR	Espessura	15.00	15.70	15.34	0.17	7	J50258	1/23/2018	15.50	15.40	15.40	15.30	15.70
1	15TSY32MR	Espessura	14.70	15.70	15.21	0.24	8	J50259	1/23/2018	15.60	15.10	15.30	15.30	15.40
1	15TSY32MR	Espessura	14.30	15.30	14.89	0.26	9	J50260	1/23/2018	15.10	14.90	14.80	15.00	14.30
1	15TSY32MR	Espessura	14.60	15.70	15.17	0.25	10	J50261	1/24/2018	15.30	15.00	14.90	15.10	15.40
1	15TSY32MR	Espessura	14.70	15.80	15.24	0.28	11	J50262	1/24/2018	15.30	15.20	15.50	15.50	15.00
1	15TSY32MR	Espessura	14.80	15.70	15.27	0.23	12	J50263	1/24/2018	15.10	14.80	14.90	15.20	15.30
1	15TSY32MR	Espessura	14.90	15.80	15.23	0.23	13	J50264	1/24/2018	14.90	15.30	15.60	15.80	15.20
1	15TSY32MR	Espessura	15.00	15.80	15.49	0.21	14	J50265	1/24/2018	15.60	15.60	15.60	15.70	15.80
1	15TSY32MR	Espessura	14.90	15.60	15.37	0.15	15	J50266	1/24/2018	14.90	15.40	15.30	15.10	15.40
1	15TSY32MR	Espessura	15.30	15.90	15.61	0.16	16	J50267	1/24/2018	15.40	15.50	15.50	15.40	15.60
1	15TSY32MR	Espessura	15.30	16.00	15.62	0.18	17	J50268	1/24/2018	15.40	15.90	15.30	15.30	15.80
1	15TSY32MR	Espessura	14.90	15.80	15.44	0.22	18	J50269	1/24/2018	15.50	15.30	15.30	15.50	15.60
1	15TSY32MR	Espessura	15.20	16.00	15.47	0.16	19	J50270	1/24/2018	15.50	15.30	15.60	15.50	15.30
1	15TSY32MR	Espessura	14.80	15.60	15.17	0.23	20	J50271	1/24/2018	15.60	15.30	15.10	14.80	14.80
1	15TSY32MR	Espessura	15.20	15.80	15.47	0.15	21	J50272	1/25/2018	15.40	15.50	15.60	15.30	15.60
1	15TSY32MR	Espessura	15.10	16.10	15.43	0.26	22	J50273	1/25/2018	15.80	15.80	15.50	15.50	15.50
1	15TSY32MR	Espessura	14.80	15.90	15.38	0.25	23	J50274	1/25/2018	15.60	15.50	15.90	15.70	15.70
1	15TSY32MR	Espessura	14.80	15.70	15.18	0.22	24	J50275	1/25/2018	15.40	15.40	15.70	15.30	15.40
1	15TSY32MR	Espessura	14.80	15.60	15.21	0.23	25	J50276	1/25/2018	15.10	14.90	14.80	15.10	15.20
1	15TSY32MR	Espessura	15.20	15.80	15.54	0.18	26	J50277	1/25/2018	15.60	15.60	15.70	15.70	15.70
1	15TSY32MR	Espessura	14.80	15.40	15.10	0.17	27	J50278	1/25/2018	15.10	15.00	15.30	15.20	15.10
1	15TSY32MR	Espessura	15.00	15.70	15.27	0.17	28	J50279	1/25/2018	15.30	15.40	15.30	15.20	15.30
1	15TSY32MR	Espessura	14.90	15.60	15.21	0.20	29	J50280	1/26/2018	15.30	15.10	15.20	15.10	15.40
1	15TSY32MR	Espessura	15.10	15.80	15.32	0.17	30	J50281	1/26/2018	15.50	15.30	15.50	15.20	15.40
1	15TSY32MR	Espessura	14.90	15.60	15.22	0.19	31	J50282	1/26/2018	15.00	15.30	15.40	15.30	15.30
1	15TSY32MR	Espessura	14.70	15.60	15.17	0.22	32	J50283	1/26/2018	15.40	15.40	15.30	15.40	15.30
1	15TSY32MR	Gramatura	13.60	13.60	13.60	0.00	1	J50252	1/22/2018	13.60				
1	15TSY32MR	Rendimento	73.50	73.50	73.50	0.00	1	J50252	1/22/2018	73.50				
1	15TSY32MR	Densidade	0.89	0.89	0.89	0.00	1	J50252	1/22/2018	0.89				
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.28	0.31	0.29	0.02	1	J50252	1/22/2018	0.31	0.28	0.28		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.28	0.32	0.29	0.02	2	J50253	1/23/2018	0.28	0.28	0.32		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.25	0.32	0.28	0.04	3	J50255	1/23/2018	0.27	0.25	0.32		
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.25	0.31	0.27	0.03	4	J50257	1/23/2018	0.26	0.25	0.31		
